city,scenario,severity,feat_n_nodes,feat_n_edges,feat_avg_degree,feat_degree_std,feat_max_degree,feat_avg_clustering,feat_transitivity,feat_assortativity,feat_density,feat_giant_component_frac,feat_approx_aspl,feat_modularity,feat_bridge_frac,feat_tunnel_frac,feat_major_highway_frac,feat_bc_mean,feat_bc_std,met_avg_ratio,met_median_ratio,met_pct_disconnected,met_n_removed_edges,met_n_pairs,label_resilience_score
"Dallas, Texas, USA",Random Failure,0.05,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,1.1976302348659695,1.1038863894420172,1.6666666666666667,4656,60,0.8349822598724832
"Dallas, Texas, USA",Random Failure,0.1,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,1.7431872029107605,1.2631329855108122,11.666666666666666,9313,60,0.5736618524563557
"Dallas, Texas, USA",Random Failure,0.2,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,3.8938708479345028,5.0,45.0,18627,60,0.2568138592810412
"Dallas, Texas, USA",Random Failure,0.3,36544.0,56723.0,3.104367338003503,0.8379532743127404,6.0,0.048720264156450664,0.05052727410666869,0.17654027213028514,8.495108059008572e-05,1.0,17141.041271375743,0.9641459653238607,0.01798406665378256,0.0007193626661513024,0.23774399278489983,0.0015510558088273944,0.008233751165233888,5.0,5.0,100.0,27941,60,0.2
"Phoenix, Arizona, USA",Bridge Collapse,0.05,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.877971053275667,5.0,96.66666666666667,1566,60,0.20500326653813936
"Phoenix, Arizona, USA",Bridge Collapse,0.1,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.877971053275667,5.0,96.66666666666667,1566,60,0.20500326653813936
"Phoenix, Arizona, USA",Bridge Collapse,0.2,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.877971053275667,5.0,96.66666666666667,1566,60,0.20500326653813936
"Phoenix, Arizona, USA",Bridge Collapse,0.3,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,4.877971053275667,5.0,96.66666666666667,1566,60,0.20500326653813936
"Phoenix, Arizona, USA",Tunnel Closure,0.05,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,1.0048092305540366,1.0,0.0,31,60,0.9952137874456181
"Phoenix, Arizona, USA",Tunnel Closure,0.1,48456.0,67262.0,2.776209344560013,0.9496270886444774,7.0,0.05015251932042422,0.06051016699095555,0.09378918371335114,5.729458971334255e-05,1.0,23706.76403369453,0.973559537698723,0.012632903631758119,0.0002500766363885707,0.13087881770219906,0.001407068622207527,0.008351558293254296,1.0048092305540366,1.0,0.0,31,60,0.9952137874456181
